# y_plus_values_1, u_plus_values_1
1274.455856, 15.369531
1277.557389, 15.373836
1280.664090, 15.378140
1283.765623, 15.382420
1286.872324, 15.386700
1289.979026, 15.390956
1293.080558, 15.395188
1296.187260, 15.399444
1299.288792, 15.403676
1302.395494, 15.407908
1305.502196, 15.412115
1308.603728, 15.416323
1311.710430, 15.420506
1314.811962, 15.424690
1317.918664, 15.428873
1321.025365, 15.433032
1324.126898, 15.437167
1327.233600, 15.441327
1330.335132, 15.445437
1333.441834, 15.449548
1336.548535, 15.453659
1339.650068, 15.457770
1342.756769, 15.461833
1345.858302, 15.465919
1348.965003, 15.470006
1352.071705, 15.474068
1355.173237, 15.478107
1358.279939, 15.482169
1361.381471, 15.486183
1364.488173, 15.490222
1367.594875, 15.494236
1370.696407, 15.498226
1373.803109, 15.502216
1376.904641, 15.506206
1380.011343, 15.510196
1383.118045, 15.514137
1386.219577, 15.518103
1389.326279, 15.522045
1392.427811, 15.525986
1395.534513, 15.529904
1398.641214, 15.533821
1401.742747, 15.537739
1404.849448, 15.541632
1407.950981, 15.545525
1411.057682, 15.549418
1414.164384, 15.553287
1417.265916, 15.557132
1420.372618, 15.561001
1423.474151, 15.564846
1426.580852, 15.568691
1429.687554, 15.572512
1432.789086, 15.576332
1435.895788, 15.580153
1438.997320, 15.583950
1442.104022, 15.587746
1445.210724, 15.591543
1448.312256, 15.595315
1451.418958, 15.599087
1454.520490, 15.602835
1457.627192, 15.606584
1460.733893, 15.610332
1463.835426, 15.614080
1466.942127, 15.617804
1470.043660, 15.621504
1473.150361, 15.625228
1476.257063, 15.628927
1479.358596, 15.632627
1482.465297, 15.636327
1485.566830, 15.640003
1488.673531, 15.643654
1491.780233, 15.647305
1494.881765, 15.650957
1497.988467, 15.654608
1501.089999, 15.658235
1504.196701, 15.661887
1507.303403, 15.665490
1510.404935, 15.669117
1513.511637, 15.672720
1516.613169, 15.676323
1519.719871, 15.679902
1522.826572, 15.683481
1525.928105, 15.687060
1529.034806, 15.690615
1532.136339, 15.694194
1535.243041, 15.697748
1538.349742, 15.701279
1541.451275, 15.704809
1544.557976, 15.708340
1547.659509, 15.711870
1550.766210, 15.715377
1553.872912, 15.718883
1556.974444, 15.722389
1560.081146, 15.725871
1563.182678, 15.729378
1566.289380, 15.732860
1569.396082, 15.736318
1572.497614, 15.739776
1575.604316, 15.743234
1578.705848, 15.746668
1581.812550, 15.750101
1584.919251, 15.753535
1588.020784, 15.756969
1591.127486, 15.760379
1594.229018, 15.763788
1597.335720, 15.767198
1600.442421, 15.770583
1603.543954, 15.773993
1606.650655, 15.777378
1609.752188, 15.780739
1612.858889, 15.784101
1615.965591, 15.787462
1619.067123, 15.790823
1622.173825, 15.794160
1625.275358, 15.797497
1628.382059, 15.800834
1631.488761, 15.804171
1634.590293, 15.807508
1637.696995, 15.810821
1640.798527, 15.814134
1643.905229, 15.817423
1647.011931, 15.820712
1650.113463, 15.824000
1653.220165, 15.827289
1656.321697, 15.830554
1659.428399, 15.833842
1662.535100, 15.837083
1665.636633, 15.840347
1668.743334, 15.843587
1671.844867, 15.846828
1674.951568, 15.850068
1678.058270, 15.853284
1681.159803, 15.856525
1684.266504, 15.859741
1687.368037, 15.862933
1690.474738, 15.866149
1693.581440, 15.869341
1696.682972, 15.872533
1699.789674, 15.875701
1702.891206, 15.878893
1705.997908, 15.882060
1709.104610, 15.885204
1712.206142, 15.888372
1715.312844, 15.891515
1718.414376, 15.894659
1721.521078, 15.897803
1724.627779, 15.900946
1727.729312, 15.904066
1730.836013, 15.907185
1733.937546, 15.910304
1737.044248, 15.913400
1740.150949, 15.916495
1743.252482, 15.919590
1746.359183, 15.922685
1749.460716, 15.925781
1752.567417, 15.928852
1755.674119, 15.931923
1758.775651, 15.934994
1761.882353, 15.938041
1764.983885, 15.941112
1768.090587, 15.944159
1771.197289, 15.947206
1774.298821, 15.950252
1777.405523, 15.953275
1780.507055, 15.956298
1783.613757, 15.959321
1786.720458, 15.962343
1789.821991, 15.965342
1792.928692, 15.968340
1796.030225, 15.971339
1799.136927, 15.974313
1802.243628, 15.977312
1805.345161, 15.980286
1808.451862, 15.983260
1811.553395, 15.986235
1814.660096, 15.989185
1817.766798, 15.992159
1820.868330, 15.995109
1823.975032, 15.998059
1827.076564, 16.001010
1830.183266, 16.003936
1833.289968, 16.006862
1836.391500, 16.009788
1839.498202, 16.012713
1842.599734, 16.015615
1845.706436, 16.018517
1848.813137, 16.021419
1851.914670, 16.024321
1855.021372, 16.027222
1858.122904, 16.030100
1861.229606, 16.032978
1864.336307, 16.035855
1867.437840, 16.038709
1870.544541, 16.041586
1873.646074, 16.044440
1876.752775, 16.047293
1879.859477, 16.050147
1882.961009, 16.052976
1886.067711, 16.055829
1889.169244, 16.058659
1892.275945, 16.061488
1895.382647, 16.064317
1898.484179, 16.067146
1901.590881, 16.069927
1904.692413, 16.072732
1907.799115, 16.075537
1910.905817, 16.078342
1914.007349, 16.081147
1917.114051, 16.083928
1920.215583, 16.086709
1923.322285, 16.089490
1926.428986, 16.092247
1929.530519, 16.095028
1932.637220, 16.097784
1935.738753, 16.100517
1938.845454, 16.103274
1941.952156, 16.106030
1945.053689, 16.108763
1948.160390, 16.111519
1951.261923, 16.114252
1954.368624, 16.116960
1957.475326, 16.119693
1960.576858, 16.122401
1963.683560, 16.125110
1966.785092, 16.127818
1969.891794, 16.130526
1972.998496, 16.133210
1976.100028, 16.135919
1979.206730, 16.138603
1982.308262, 16.141287
1985.414964, 16.143947
1988.521665, 16.146631
1991.623198, 16.149291
1994.729899, 16.151975
1997.831432, 16.154635
2000.938134, 16.157295
2004.044835, 16.159931
2007.146368, 16.162567
2010.253069, 16.165227
2013.354602, 16.167863
2016.461303, 16.170474
2019.568005, 16.173110
2022.669537, 16.175722
2025.776239, 16.178357
2028.877771, 16.180969
2031.984473, 16.183581
2035.091175, 16.186168
2038.192707, 16.188780
2041.299409, 16.191367
2044.400941, 16.193955
2047.507643, 16.196542
2050.614344, 16.199105
2053.715877, 16.201693
2056.822579, 16.204256
