7.50188e-05 	0.00377956 	-7.47604e-20 	0
0.000225056 	0.0113387 	-2.24281e-19 	0
0.000375094 	0.0184961 	-5.73755e-20 	0
0.000525131 	0.0255735 	1.72626e-19 	0
0.000675169 	0.0326508 	4.02627e-19 	0
0.000825206 	0.0394671 	4.64962e-19 	0
0.000975244 	0.0460238 	3.60467e-19 	0
0.00112528 	0.0525804 	2.55972e-19 	0
0.00127532 	0.0590181 	1.69119e-19 	0
0.00142536 	0.0648701 	1.69165e-19 	0
0.00157539 	0.0707221 	1.69212e-19 	0
0.00172543 	0.076574 	1.69258e-19 	0
0.00187547 	0.081813 	1.71253e-19 	0
0.00202551 	0.0869319 	1.73629e-19 	0
0.00217554 	0.0920508 	1.76005e-19 	0
0.00232558 	0.096841 	1.77934e-19 	0
0.00247562 	0.101307 	1.79422e-19 	0
0.00262566 	0.105774 	1.8091e-19 	0
0.00277569 	0.110147 	1.82365e-19 	0
0.00292573 	0.114073 	1.83663e-19 	0
0.00307577 	0.117999 	1.84962e-19 	0
0.00322581 	0.121925 	1.8626e-19 	0
0.00337584 	0.125483 	1.88366e-19 	0
0.00352588 	0.128971 	1.90628e-19 	0
0.00367592 	0.132459 	1.92889e-19 	0
0.00382596 	0.135767 	1.95788e-19 	0
0.00397599 	0.138901 	1.99307e-19 	0
0.00412603 	0.142034 	2.02826e-19 	0
0.00427607 	0.145117 	2.0615e-19 	0
0.00442611 	0.14796 	2.08546e-19 	0
0.00457614 	0.150803 	2.10943e-19 	0
0.00472618 	0.153647 	2.13339e-19 	0
0.00487622 	0.156288 	2.14458e-19 	0
0.00502626 	0.158891 	2.15337e-19 	0
0.00517629 	0.161494 	2.16215e-19 	0
0.00532633 	0.163995 	2.15837e-19 	0
0.00547637 	0.166396 	2.14244e-19 	0
0.00562641 	0.168798 	2.12652e-19 	0
0.00577644 	0.171169 	2.10772e-19 	0
0.00592648 	0.173399 	2.07552e-19 	0
0.00607652 	0.175629 	2.04332e-19 	0
0.00622656 	0.17786 	2.01112e-19 	0
0.00637659 	0.179965 	1.99188e-19 	0
0.00652663 	0.182048 	1.97504e-19 	0
0.00667667 	0.184131 	1.9582e-19 	0
0.00682671 	0.186148 	1.94726e-19 	0
0.00697674 	0.188103 	1.94197e-19 	0
0.00712678 	0.190058 	1.93667e-19 	0
0.00727682 	0.191993 	1.93163e-19 	0
0.00742686 	0.193836 	1.92779e-19 	0
0.00757689 	0.195678 	1.92394e-19 	0
0.00772693 	0.197521 	1.9201e-19 	0
0.00787697 	0.19928 	1.9234e-19 	0
0.00802701 	0.201023 	1.92799e-19 	0
0.00817704 	0.202767 	1.93259e-19 	0
0.00832708 	0.204465 	1.93871e-19 	0
0.00847712 	0.206121 	1.94628e-19 	0
0.00862716 	0.207776 	1.95384e-19 	0
0.00877719 	0.209417 	1.96097e-19 	0
0.00892723 	0.210993 	1.96609e-19 	0
0.00907727 	0.212569 	1.97121e-19 	0
0.00922731 	0.214146 	1.97633e-19 	0
0.00937734 	0.215661 	1.97977e-19 	0
0.00952738 	0.217166 	1.98292e-19 	0
0.00967742 	0.218671 	1.98607e-19 	0
0.00982746 	0.220142 	1.98841e-19 	0
0.00997749 	0.221582 	1.99001e-19 	0
0.0101275 	0.223023 	1.9916e-19 	0
0.0102776 	0.224452 	1.99299e-19 	0
0.0104276 	0.225833 	1.99347e-19 	0
0.0105776 	0.227215 	1.99396e-19 	0
0.0107277 	0.228596 	1.99444e-19 	0
0.0108777 	0.229932 	1.99434e-19 	0
0.0110278 	0.231259 	1.99415e-19 	0
0.0111778 	0.232586 	1.99395e-19 	0
0.0113278 	0.233888 	1.99356e-19 	0
0.0114779 	0.235166 	1.99299e-19 	0
0.0116279 	0.236444 	1.99242e-19 	0
0.0117779 	0.237714 	1.99181e-19 	0
0.011928 	0.238946 	1.99105e-19 	0
0.012078 	0.240178 	1.99028e-19 	0
0.0122281 	0.241411 	1.98952e-19 	0
0.0123781 	0.242607 	1.9887e-19 	0
0.0125281 	0.243797 	1.98787e-19 	0
0.0126782 	0.244986 	1.98705e-19 	0
0.0128282 	0.246156 	1.98622e-19 	0
0.0129782 	0.247307 	1.98539e-19 	0
0.0131283 	0.248458 	1.98456e-19 	0
0.0132783 	0.249602 	1.98374e-19 	0
0.0134284 	0.250717 	1.98295e-19 	0
0.0135784 	0.251831 	1.98216e-19 	0
0.0137284 	0.252946 	1.98136e-19 	0
0.0138785 	0.254031 	1.98061e-19 	0
0.0140285 	0.255111 	1.97987e-19 	0
0.0141785 	0.256192 	1.97912e-19 	0
0.0143286 	0.257255 	1.97841e-19 	0
0.0144786 	0.258304 	1.97771e-19 	0
0.0146287 	0.259352 	1.97702e-19 	0
0.0147787 	0.260395 	1.97633e-19 	0
0.0149287 	0.261414 	1.97568e-19 	0
0.0150788 	0.262432 	1.97503e-19 	0
0.0152288 	0.263451 	1.97437e-19 	0
0.0153788 	0.264446 	1.97375e-19 	0
0.0155289 	0.265437 	1.97313e-19 	0
0.0156789 	0.266428 	1.9725e-19 	0
0.015829 	0.267404 	1.9719e-19 	0
0.015979 	0.268369 	1.9713e-19 	0
0.016129 	0.269333 	1.9707e-19 	0
0.0162791 	0.270292 	1.97011e-19 	0
0.0164291 	0.271231 	1.96953e-19 	0
0.0165791 	0.27217 	1.96894e-19 	0
0.0167292 	0.27311 	1.96836e-19 	0
0.0168792 	0.274029 	1.96779e-19 	0
0.0170293 	0.274945 	1.96722e-19 	0
0.0171793 	0.27586 	1.96665e-19 	0
0.0173293 	0.276765 	1.96608e-19 	0
0.0174794 	0.277658 	1.96551e-19 	0
0.0176294 	0.278552 	1.96494e-19 	0
0.0177794 	0.279441 	1.96437e-19 	0
0.0179295 	0.280314 	1.9638e-19 	0
0.0180795 	0.281186 	1.96323e-19 	0
0.0182296 	0.282058 	1.96266e-19 	0
0.0183796 	0.282913 	1.96208e-19 	0
0.0185296 	0.283766 	1.96151e-19 	0
0.0186797 	0.284618 	1.96093e-19 	0
0.0188297 	0.285461 	1.96035e-19 	0
0.0189797 	0.286294 	1.95977e-19 	0
0.0191298 	0.287127 	1.95919e-19 	0
0.0192798 	0.287956 	1.9586e-19 	0
0.0194299 	0.288771 	1.95801e-19 	0
0.0195799 	0.289587 	1.95743e-19 	0
0.0197299 	0.290402 	1.95684e-19 	0
0.01988 	0.291202 	1.95625e-19 	0
0.02003 	0.292 	1.95565e-19 	0
0.02018 	0.292797 	1.95506e-19 	0
0.0203301 	0.293586 	1.95446e-19 	0
0.0204801 	0.294367 	1.95385e-19 	0
0.0206302 	0.295149 	1.95324e-19 	0
0.0207802 	0.295927 	1.95264e-19 	0
0.0209302 	0.296692 	1.95202e-19 	0
0.0210803 	0.297457 	1.95141e-19 	0
0.0212303 	0.298223 	1.9508e-19 	0
0.0213803 	0.298975 	1.95018e-19 	0
0.0215304 	0.299725 	1.94955e-19 	0
0.0216804 	0.300476 	1.94893e-19 	0
0.0218305 	0.301219 	1.9483e-19 	0
0.0219805 	0.301954 	1.94767e-19 	0
0.0221305 	0.30269 	1.94704e-19 	0
0.0222806 	0.303423 	1.94641e-19 	0
0.0224306 	0.304145 	1.94577e-19 	0
0.0225806 	0.304867 	1.94512e-19 	0
0.0227307 	0.305589 	1.94448e-19 	0
0.0228807 	0.3063 	1.94383e-19 	0
0.0230308 	0.307008 	1.94318e-19 	0
0.0231808 	0.307717 	1.94252e-19 	0
0.0233308 	0.308419 	1.94186e-19 	0
0.0234809 	0.309115 	1.9412e-19 	0
0.0236309 	0.309811 	1.94054e-19 	0
0.0237809 	0.310504 	1.93987e-19 	0
0.023931 	0.311188 	1.9392e-19 	0
0.024081 	0.311871 	1.93852e-19 	0
0.0242311 	0.312555 	1.93785e-19 	0
0.0243811 	0.313228 	1.93716e-19 	0
0.0245311 	0.3139 	1.93647e-19 	0
0.0246812 	0.314572 	1.93579e-19 	0
0.0248312 	0.315237 	1.93509e-19 	0
0.0249812 	0.315897 	1.93439e-19 	0
0.0251313 	0.316558 	1.93369e-19 	0
0.0252813 	0.317216 	1.93299e-19 	0
0.0254314 	0.317865 	1.93228e-19 	0
0.0255814 	0.318515 	1.93157e-19 	0
0.0257314 	0.319165 	1.93086e-19 	0
0.0258815 	0.319805 	1.93013e-19 	0
0.0260315 	0.320444 	1.92941e-19 	0
0.0261815 	0.321083 	1.92868e-19 	0
0.0263316 	0.321716 	1.92795e-19 	0
0.0264816 	0.322344 	1.92721e-19 	0
0.0266317 	0.322973 	1.92646e-19 	0
0.0267817 	0.3236 	1.92572e-19 	0
0.0269317 	0.324218 	1.92496e-19 	0
0.0270818 	0.324837 	1.92421e-19 	0
0.0272318 	0.325456 	1.92345e-19 	0
0.0273818 	0.326067 	1.92268e-19 	0
0.0275319 	0.326676 	1.92191e-19 	0
0.0276819 	0.327285 	1.92114e-19 	0
0.027832 	0.32789 	1.92036e-19 	0
0.027982 	0.32849 	1.91957e-19 	0
0.028132 	0.32909 	1.91878e-19 	0
0.0282821 	0.329688 	1.91799e-19 	0
0.0284321 	0.33028 	1.91718e-19 	0
0.0285821 	0.330871 	1.91638e-19 	0
0.0287322 	0.331462 	1.91558e-19 	0
0.0288822 	0.332046 	1.91475e-19 	0
0.0290323 	0.332628 	1.91393e-19 	0
0.0291823 	0.333211 	1.9131e-19 	0
0.0293323 	0.333789 	1.91227e-19 	0
0.0294824 	0.334363 	1.91143e-19 	0
0.0296324 	0.334937 	1.91059e-19 	0
0.0297824 	0.335509 	1.90974e-19 	0
0.0299325 	0.336076 	1.90889e-19 	0
0.0300825 	0.336642 	1.90803e-19 	0
0.0302326 	0.337208 	1.90717e-19 	0
0.0303826 	0.337768 	1.9063e-19 	0
0.0305326 	0.338326 	1.90542e-19 	0
0.0306827 	0.338884 	1.90454e-19 	0
0.0308327 	0.339439 	1.90366e-19 	0
0.0309827 	0.33999 	1.90276e-19 	0
0.0311328 	0.340541 	1.90187e-19 	0
0.0312828 	0.34109 	1.90097e-19 	0
0.0314329 	0.341633 	1.90005e-19 	0
0.0315829 	0.342177 	1.89914e-19 	0
0.0317329 	0.34272 	1.89822e-19 	0
0.031883 	0.343257 	1.89729e-19 	0
0.032033 	0.343793 	1.89636e-19 	0
0.032183 	0.34433 	1.89543e-19 	0
0.0323331 	0.344862 	1.89448e-19 	0
0.0324831 	0.345391 	1.89353e-19 	0
0.0326332 	0.345921 	1.89258e-19 	0
0.0327832 	0.346449 	1.89162e-19 	0
0.0329332 	0.346971 	1.89065e-19 	0
0.0330833 	0.347493 	1.88968e-19 	0
0.0332333 	0.348016 	1.88871e-19 	0
0.0333833 	0.348532 	1.88772e-19 	0
0.0335334 	0.349048 	1.88672e-19 	0
0.0336834 	0.349564 	1.88573e-19 	0
0.0338335 	0.350077 	1.88473e-19 	0
0.0339835 	0.350586 	1.88372e-19 	0
0.0341335 	0.351096 	1.88271e-19 	0
0.0342836 	0.351605 	1.8817e-19 	0
0.0344336 	0.352108 	1.88067e-19 	0
0.0345836 	0.352611 	1.87963e-19 	0
0.0347337 	0.353114 	1.8786e-19 	0
0.0348837 	0.353612 	1.87756e-19 	0
0.0350338 	0.354109 	1.87651e-19 	0
0.0351838 	0.354607 	1.87546e-19 	0
0.0353338 	0.355101 	1.8744e-19 	0
0.0354839 	0.355592 	1.87333e-19 	0
0.0356339 	0.356084 	1.87227e-19 	0
0.0357839 	0.356574 	1.87119e-19 	0
0.035934 	0.357059 	1.8701e-19 	0
0.036084 	0.357545 	1.86902e-19 	0
0.0362341 	0.35803 	1.86793e-19 	0
0.0363841 	0.358511 	1.86682e-19 	0
0.0365341 	0.358991 	1.86571e-19 	0
0.0366842 	0.359471 	1.86461e-19 	0
0.0368342 	0.359948 	1.86349e-19 	0
0.0369842 	0.360423 	1.86236e-19 	0
0.0371343 	0.360898 	1.86123e-19 	0
0.0372843 	0.361371 	1.8601e-19 	0
0.0374344 	0.361841 	1.85895e-19 	0
0.0375844 	0.36231 	1.85781e-19 	0
0.0377344 	0.362779 	1.85666e-19 	0
0.0378845 	0.363244 	1.85549e-19 	0
0.0380345 	0.363708 	1.85433e-19 	0
0.0381845 	0.364172 	1.85316e-19 	0
0.0383346 	0.364633 	1.85198e-19 	0
0.0384846 	0.365092 	1.8508e-19 	0
