# y_plus_values_1, u_plus_values_1
870.375034, 782.552159
873.508378, 785.019970
876.646944, 787.480600
879.780288, 789.943624
882.918854, 792.404254
886.057420, 794.855309
889.190764, 797.306365
892.329330, 799.759814
895.462674, 802.203689
898.601240, 804.647564
901.739806, 807.091438
904.873150, 809.530526
908.011716, 811.962433
911.145060, 814.396733
914.283626, 816.828640
917.422192, 819.250972
920.555536, 821.673304
923.694102, 824.095636
926.827446, 826.513182
929.966012, 828.925939
933.104578, 831.341091
936.237922, 833.749062
939.376488, 836.152245
942.509832, 838.555428
945.648398, 840.958612
948.786964, 843.352221
951.920308, 845.748223
955.058874, 848.141832
958.192218, 850.528260
961.330784, 852.912295
964.469350, 855.296330
967.602694, 857.675577
970.741260, 860.050037
973.874604, 862.424497
977.013170, 864.796564
980.151736, 867.161449
983.285080, 869.526335
986.423646, 871.888827
989.556990, 874.246532
992.695556, 876.599450
995.834122, 878.954761
998.967466, 881.302891
1002.106032, 883.648628
1005.239376, 885.991971
1008.377942, 888.335314
1011.516508, 890.669083
1014.649852, 893.002852
1017.788418, 895.336621
1020.921762, 897.663209
1024.060328, 899.987403
1027.198894, 902.313991
1030.332238, 904.633398
1033.470804, 906.945624
1036.604148, 909.260244
1039.742714, 911.572470
1042.881280, 913.875122
1046.014624, 916.180168
1049.153190, 918.482819
1052.291756, 920.778290
1055.425100, 923.071368
1058.563666, 925.366839
1061.697010, 927.655129
1064.835576, 929.936238
1067.974142, 932.219741
1071.107486, 934.500851
1074.246052, 936.774779
1077.379396, 939.048708
1080.517962, 941.322636
1083.656528, 943.586990
1086.789872, 945.848951
1089.928438, 948.113305
1093.061782, 950.370478
1096.200348, 952.620471
1099.338914, 954.872857
1102.472258, 957.122849
1105.610824, 959.365661
1108.744168, 961.608473
1111.882734, 963.848891
1115.021300, 966.082128
1118.154644, 968.312971
1121.293210, 970.543815
1124.426554, 972.769871
1127.565120, 974.991140
1130.703686, 977.212409
1133.837030, 979.431285
1136.975596, 981.640586
1140.108940, 983.852281
1143.247506, 986.061582
1146.386072, 988.263702
1149.519416, 990.463429
1152.657982, 992.663155
1155.791326, 994.855701
1158.929892, 997.045853
1162.068458, 999.236006
1165.201802, 1001.423764
1168.340368, 1003.601948
1171.473712, 1005.780133
1174.612278, 1007.958317
1177.750844, 1010.126927
1180.884188, 1012.295536
1184.022754, 1014.464146
1187.156098, 1016.625575
1190.294664, 1018.782217
1193.433230, 1020.941252
1196.566574, 1023.095500
1199.705140, 1025.240174
1202.838484, 1027.387241
1205.977050, 1029.534308
1209.115616, 1031.671801
1212.248960, 1033.806900
1215.387526, 1035.941999
1218.520870, 1038.072311
1221.659436, 1040.195443
1224.798002, 1042.320967
1227.931346, 1044.444099
1231.069912, 1046.557655
1234.203256, 1048.671212
1237.341822, 1050.784769
1240.480388, 1052.888751
1243.613732, 1054.992733
1246.752298, 1057.096716
1249.885642, 1059.193517
1253.024208, 1061.285531
1256.162774, 1063.375152
1259.296118, 1065.464773
1262.434684, 1067.547212
1265.568028, 1069.629652
1268.706594, 1071.709698
1271.845160, 1073.782564
1274.978504, 1075.853036
1278.117070, 1077.921114
1281.250414, 1079.986798
1284.388980, 1082.045302
1287.527546, 1084.103806
1290.660890, 1086.162310
1293.799456, 1088.208845
1296.932800, 1090.257774
1300.071366, 1092.304310
1303.209932, 1094.343665
1306.343276, 1096.380626
1309.481842, 1098.419981
1312.615186, 1100.449762
1315.753752, 1102.474755
1318.892318, 1104.502142
1322.025662, 1106.524741
1325.164228, 1108.540160
1328.297572, 1110.555579
1331.436138, 1112.570997
1334.574704, 1114.574448
1337.708048, 1116.577899
1340.846614, 1118.581350
1343.979958, 1120.577619
1347.118524, 1122.571496
1350.257090, 1124.562978
1353.390434, 1126.552067
1356.529000, 1128.533976
1359.662344, 1130.515884
1362.800910, 1132.497792
1365.939476, 1134.470126
1369.072820, 1136.440066
1372.211386, 1138.410006
1375.344730, 1140.372766
1378.483296, 1142.333131
1381.621862, 1144.293497
1384.755206, 1146.249076
1387.893772, 1148.195080
1391.027116, 1150.143478
1394.165682, 1152.089482
1397.304248, 1154.028305
1400.437592, 1155.964735
1403.576158, 1157.901164
1406.709502, 1159.830413
1409.848068, 1161.754875
1412.986634, 1163.681730
1416.119978, 1165.603798
1419.258544, 1167.516292
1422.391888, 1169.431179
1425.530454, 1171.343672
1428.669020, 1173.246592
1431.802364, 1175.149511
1434.940930, 1177.052430
1438.074274, 1178.948168
1441.212840, 1180.839119
1444.351406, 1182.730070
1447.484750, 1184.618628
1450.623316, 1186.497611
1453.756660, 1188.376594
1456.895226, 1190.257971
1460.033792, 1192.124986
1463.167136, 1193.994394
1466.305702, 1195.861409
1469.439046, 1197.723637
1472.577612, 1199.578684
1475.716178, 1201.436124
1478.849522, 1203.288778
1481.988088, 1205.134250
1485.121432, 1206.982116
1488.259998, 1208.827589
1491.398564, 1210.661094
1494.531908, 1212.494598
1497.670474, 1214.328102
1500.803818, 1216.154426
1503.942384, 1217.978356
1507.080950, 1219.799893
1510.214294, 1221.619035
1513.352860, 1223.430997
1516.486204, 1225.240566
1519.624770, 1227.052528
1522.763336, 1228.852522
1525.896680, 1230.652516
1529.035246, 1232.452510
1532.168590, 1234.242929
1535.307156, 1236.030955
1538.445722, 1237.818981
1541.579066, 1239.602220
1544.717632, 1241.380671
1547.850976, 1243.156729
1550.989542, 1244.932787
1554.128108, 1246.699270
1557.261452, 1248.463360
1560.400018, 1250.227450
1563.533362, 1251.984359
1566.671928, 1253.738874
1569.810495, 1255.493390
1572.943838, 1257.243118
1576.082404, 1258.983272
1579.215748, 1260.725819
1582.354314, 1262.468366
1585.492881, 1264.196552
1588.626224, 1265.927131
1591.764790, 1267.657711
1594.898134, 1269.381109
1598.036700, 1271.099720
1601.175267, 1272.820725
1604.308610, 1274.534549
1607.447176, 1276.241192
1610.580520, 1277.947836
1613.719086, 1279.656872
1616.857653, 1281.351548
1619.990996, 1283.046223
1623.129562, 1284.743292
1626.262906, 1286.430786
1629.401472, 1288.115887
1632.540039, 1289.798594
1635.673382, 1291.478907
1638.811948, 1293.149646
1641.945292, 1294.822779
1645.083858, 1296.493518
1648.222425, 1298.154683
1651.355768, 1299.815847
1654.494334, 1301.477012
