# y_plus_values_1, u_plus_values_1
87.029276, 16.616327
87.329500, 16.626822
87.629823, 16.637298
87.930046, 16.647694
88.230370, 16.658089
88.530593, 16.668485
88.830917, 16.678741
89.131140, 16.689017
89.431464, 16.699272
89.731687, 16.709448
90.032011, 16.719604
90.332234, 16.729760
90.632557, 16.739856
90.932781, 16.749892
91.233104, 16.759907
91.533328, 16.769943
91.833651, 16.779859
92.133875, 16.789755
92.434198, 16.799671
92.734421, 16.809507
93.034745, 16.819303
93.334968, 16.829099
93.635292, 16.838855
93.935515, 16.848551
94.235839, 16.858227
94.536062, 16.867923
94.836386, 16.877499
95.136609, 16.887075
95.436932, 16.896671
95.737156, 16.906167
96.037479, 16.915643
96.337703, 16.925120
96.638026, 16.934576
96.938250, 16.943932
97.238573, 16.953308
97.538796, 16.962684
97.839120, 16.971960
98.139343, 16.981236
98.439667, 16.990513
98.739890, 16.999729
99.040214, 17.008925
99.340437, 17.018101
99.640761, 17.027258
99.940984, 17.036354
100.241207, 17.045450
100.541331, 17.054546
100.841454, 17.063563
101.142578, 17.072559
101.442701, 17.081575
101.742825, 17.090531
102.042948, 17.099448
102.343071, 17.108384
102.643195, 17.117280
102.943318, 17.126117
103.244442, 17.134953
103.544565, 17.143810
103.844689, 17.152566
104.144812, 17.161342
104.444935, 17.170099
104.745059, 17.178815
105.046183, 17.187492
105.346306, 17.196168
105.646429, 17.204824
105.946553, 17.213441
106.246676, 17.222037
106.546800, 17.230654
106.846923, 17.239170
107.148047, 17.247707
107.448170, 17.256223
107.748293, 17.264700
108.048417, 17.273156
108.348540, 17.281593
108.648664, 17.290029
108.948787, 17.298406
109.249911, 17.306783
109.550034, 17.315179
109.850157, 17.323476
110.150281, 17.331772
110.450404, 17.340089
110.750528, 17.348345
111.051651, 17.356562
111.351775, 17.364799
111.651898, 17.372995
111.952022, 17.381172
112.252145, 17.389329
112.552268, 17.397485
112.852392, 17.405582
113.153515, 17.413679
113.453639, 17.421755
113.753762, 17.429812
114.053886, 17.437829
114.354009, 17.445845
114.654132, 17.453842
114.954256, 17.461799
115.255379, 17.469756
115.555503, 17.477712
115.855626, 17.485609
116.155750, 17.493506
116.455873, 17.501383
116.755996, 17.509219
117.057120, 17.517056
117.357243, 17.524873
117.657367, 17.532670
117.957490, 17.540426
118.257614, 17.548183
118.557737, 17.555940
118.857860, 17.563637
119.158984, 17.571334
119.459108, 17.579031
119.759231, 17.586687
120.059354, 17.594324
120.359478, 17.601961
120.659601, 17.609558
120.959724, 17.617135
121.260848, 17.624692
121.560972, 17.632249
121.861095, 17.639766
122.161218, 17.647283
122.461342, 17.654799
122.761465, 17.662256
123.062589, 17.669713
123.362712, 17.677150
123.662836, 17.684587
123.962959, 17.691984
124.263082, 17.699361
124.563206, 17.706758
124.863329, 17.714095
125.164453, 17.721432
125.464576, 17.728749
125.764700, 17.736046
126.064823, 17.743323
126.364946, 17.750600
126.665070, 17.757857
126.965193, 17.765074
127.266317, 17.772291
127.566440, 17.779508
127.866564, 17.786685
128.166687, 17.793842
128.466810, 17.801019
128.766934, 17.808136
129.068058, 17.815253
129.368181, 17.822351
129.668304, 17.829448
129.968428, 17.836505
130.268551, 17.843542
130.568674, 17.850599
130.868798, 17.857596
131.169922, 17.864593
131.470045, 17.871610
131.770168, 17.878567
132.070292, 17.885525
132.370415, 17.892462
132.670539, 17.899399
132.970662, 17.906296
133.271786, 17.913193
133.571909, 17.920090
133.872032, 17.926928
134.172156, 17.933765
134.472279, 17.940622
134.772403, 17.947419
135.073526, 17.954216
135.373650, 17.961014
135.673773, 17.967791
135.973896, 17.974548
136.274020, 17.981285
136.574143, 17.988022
136.874267, 17.994720
137.175390, 18.001417
137.475514, 18.008114
137.775637, 18.014771
138.075761, 18.021429
138.375884, 18.028086
138.676007, 18.034703
138.976131, 18.041300
139.277254, 18.047918
139.577378, 18.054515
139.877501, 18.061052
140.177625, 18.067590
140.477748, 18.074147
140.777871, 18.080664
141.078995, 18.087182
141.379118, 18.093679
141.679242, 18.100176
141.979365, 18.106634
142.279489, 18.113091
142.579612, 18.119548
142.879735, 18.125966
143.180859, 18.132363
143.480983, 18.138780
143.781106, 18.145158
144.081229, 18.151535
144.381353, 18.157893
144.681476, 18.164250
144.981599, 18.170567
145.282723, 18.176905
145.582847, 18.183222
145.882970, 18.189500
146.183093, 18.195777
146.483217, 18.202054
146.783340, 18.208292
147.084464, 18.214529
147.384587, 18.220767
147.684711, 18.226984
147.984834, 18.233182
148.284957, 18.239359
148.585081, 18.245556
148.885204, 18.251714
149.186328, 18.257851
149.486451, 18.264009
149.786575, 18.270126
150.086698, 18.276224
150.386821, 18.282341
150.686945, 18.288439
150.987068, 18.294496
151.288192, 18.300554
151.588315, 18.306611
151.888439, 18.312629
152.188562, 18.318666
152.488685, 18.324684
152.788809, 18.330681
153.089933, 18.336659
153.390056, 18.342637
153.690179, 18.348614
153.990303, 18.354552
154.290426, 18.360489
154.590549, 18.366427
154.890673, 18.372324
155.191797, 18.378222
155.491920, 18.384120
155.792043, 18.389997
156.092167, 18.395855
156.392290, 18.401712
156.692413, 18.407550
156.992537, 18.413387
157.293661, 18.419205
157.593784, 18.425023
157.893907, 18.430800
158.194031, 18.436578
158.494154, 18.442356
158.794278, 18.448113
159.095401, 18.453851
159.395525, 18.459588
159.695648, 18.465306
159.995771, 18.471004
160.295895, 18.476721
160.596018, 18.482419
160.896142, 18.488077
161.197265, 18.493734
161.497389, 18.499412
161.797512, 18.505030
162.097635, 18.510667
162.397759, 18.516285
162.697882, 18.521883
162.998006, 18.527481
163.299129, 18.533058
163.599253, 18.538636
163.899376, 18.544194
164.199500, 18.549731
164.499623, 18.555269
164.799746, 18.560787
165.100870, 18.566305
165.400993, 18.571802
165.701117, 18.577300
166.001240, 18.582778
166.301364, 18.588256
166.601487, 18.593713
166.901610, 18.599151
167.202734, 18.604569
167.502857, 18.610007
167.802981, 18.615404
168.103104, 18.620802
168.403228, 18.626180
168.703351, 18.631558
169.003474, 18.636916
169.304598, 18.642253
169.604722, 18.647611
169.904845, 18.652929
170.204968, 18.658247
170.505092, 18.663565
170.805215, 18.668842
171.106339, 18.674120
171.406462, 18.679398
171.706586, 18.684656
172.006709, 18.689894
172.306832, 18.695132
172.606956, 18.700349
172.907079, 18.705547
173.208203, 18.710745
173.508326, 18.715943
173.808450, 18.721101
174.108573, 18.726259
174.408696, 18.731417
174.708820, 18.736555
175.008943, 18.741672
175.310067, 18.746770
175.610190, 18.751888
175.910314, 18.756966
176.210437, 18.762044
176.510560, 18.767122
176.810684, 18.772160
177.111808, 18.777198
177.411931, 18.782236
177.712054, 18.787234
178.012178, 18.792232
178.312301, 18.797230
178.612424, 18.802208
178.912548, 18.807166
179.213672, 18.812103
179.513795, 18.817041
179.813918, 18.821959
180.114042, 18.826877
180.414165, 18.831775
180.714288, 18.836673
181.014412, 18.841531
181.315536, 18.846389
181.615659, 18.851247
181.915782, 18.856045
182.215906, 18.860863
182.516029, 18.865681
182.816152, 18.870459
183.117276, 18.875238
183.417400, 18.879996
183.717523, 18.884754
184.017646, 18.889472
184.317770, 18.894210
184.617893, 18.898928
184.918017, 18.903606
185.219140, 18.908284
185.519264, 18.912942
185.819387, 18.917580
186.119510, 18.922218
186.419634, 18.926856
186.719757, 18.931454
187.019881, 18.936053
187.321004, 18.940631
187.621128, 18.945209
187.921251, 18.949747
188.221374, 18.954285
188.521498, 18.958823
188.821621, 18.963321
189.122745, 18.967799
189.422868, 18.972278
189.722992, 18.976736
190.023115, 18.981194
190.323239, 18.985632
190.623362, 18.990070
190.923485, 18.994468
191.224609, 18.998867
191.524732, 19.003245
191.824856, 19.007603
192.124979, 19.011961
192.425103, 19.016300
192.725226, 19.020638
193.025349, 19.024956
193.326473, 19.029254
193.626596, 19.033552
193.926720, 19.037831
194.226843, 19.042089
194.526967, 19.046347
194.827090, 19.050605
195.128214, 19.054844
195.428337, 19.059062
195.728461, 19.063280
196.028584, 19.067498
196.328707, 19.071697
196.628831, 19.075895
196.928954, 19.080073
197.230078, 19.084232
197.530201, 19.088410
197.830325, 19.092568
198.130448, 19.096726
198.430571, 19.100885
198.730695, 19.105023
199.030818, 19.109141
199.331942, 19.113260
199.632065, 19.117378
199.932189, 19.121476
200.232312, 19.125575
200.532435, 19.129673
200.832559, 19.133751
201.133683, 19.137830
201.433806, 19.141908
201.733929, 19.145966
202.034053, 19.150005
202.334176, 19.154063
202.634299, 19.158101
202.934423, 19.162120
203.235547, 19.166158
203.535670, 19.170176
203.835793, 19.174175
204.135917, 19.178173
204.436040, 19.182171
204.736163, 19.186150
205.036287, 19.190128
205.337411, 19.194086
205.637534, 19.198065
205.937657, 19.202003
206.237781, 19.205962
206.537904, 19.209900
206.838027, 19.213838
207.139151, 19.217757
207.439275, 19.221675
207.739398, 19.225593
208.039521, 19.229492
208.339645, 19.233390
208.639768, 19.237289
208.939892, 19.241167
209.241015, 19.245045
209.541139, 19.248924
209.841262, 19.252762
210.141385, 19.256621
210.441509, 19.260459
210.741632, 19.264298
211.041756, 19.268136
211.342879, 19.271954
211.643003, 19.275773
211.943126, 19.279591
212.243249, 19.283410
212.543373, 19.287208
212.843496, 19.291007
213.144620, 19.294785
213.444743, 19.298563
213.744867, 19.302322
214.044990, 19.306080
214.345113, 19.309839
214.645237, 19.313597
214.945360, 19.317336
215.246484, 19.321074
215.546607, 19.324813
215.846731, 19.328511
216.146854, 19.332230
216.446978, 19.335928
216.747101, 19.339647
217.047224, 19.343325
217.348348, 19.347024
217.648471, 19.350722
217.948595, 19.354380
218.248718, 19.358059
218.548842, 19.361717
218.848965, 19.365376
219.150089, 19.369014
219.450212, 19.372673
219.750335, 19.376311
220.050459, 19.379930
220.350582, 19.383548
220.650706, 19.387167
220.950829, 19.390766
221.251953, 19.394364
221.552076, 19.397963
221.852200, 19.401561
222.152323, 19.405140
222.452446, 19.408718
222.752570, 19.412297
223.052693, 19.415855
223.353817, 19.419414
223.653940, 19.422952
223.954064, 19.426511
224.254187, 19.430049
224.554310, 19.433588
224.854434, 19.437106
225.155557, 19.440625
225.455681, 19.444144
225.755804, 19.447642
226.055928, 19.451141
226.356051, 19.454639
226.656174, 19.458138
226.956298, 19.461596
227.257422, 19.465075
227.557545, 19.468554
227.857668, 19.472012
228.157792, 19.475471
228.457915, 19.478929
228.758038, 19.482368
229.058162, 19.485806
229.359286, 19.489245
229.659409, 19.492684
229.959532, 19.496102
230.259656, 19.499501
230.559779, 19.502919
230.859902, 19.506318
231.161026, 19.509717
231.461150, 19.513115
231.761273, 19.516494
232.061396, 19.519872
232.361520, 19.523251
232.661643, 19.526610
232.961766, 19.529968
233.262890, 19.533327
233.563014, 19.536666
233.863137, 19.540004
234.163260, 19.543343
234.463384, 19.546681
234.763507, 19.550020
235.063631, 19.553339
235.364754, 19.556657
235.664878, 19.559956
235.965001, 19.563255
236.265124, 19.566553
236.565248, 19.569872
236.865371, 19.573151
237.166495, 19.576409
237.466618, 19.579688
237.766742, 19.582966
238.066865, 19.586225
238.366988, 19.589484
238.667112, 19.592722
238.967235, 19.595961
239.268359, 19.599220
239.568482, 19.602458
239.868606, 19.605677
240.168729, 19.608896
240.468853, 19.612114
240.768976, 19.615333
241.069099, 19.618532
241.370223, 19.621731
241.670346, 19.624929
241.970470, 19.628108
242.270593, 19.631287
242.570717, 19.634485
242.870840, 19.637644
243.171964, 19.640823
243.472087, 19.643981
243.772210, 19.647140
244.072334, 19.650279
244.372457, 19.653437
244.672581, 19.656576
244.972704, 19.659695
245.273828, 19.662834
245.573951, 19.665972
245.874074, 19.669071
246.174198, 19.672190
246.474321, 19.675289
246.774445, 19.678387
247.074568, 19.681486
247.375692, 19.684585
247.675815, 19.687683
247.975939, 19.690762
248.276062, 19.693841
248.576185, 19.696920
248.876309, 19.699978
249.177432, 19.703017
249.477556, 19.706076
249.777679, 19.709135
250.077803, 19.712173
250.377926, 19.715212
250.678049, 19.718251
250.978173, 19.721270
251.279296, 19.724288
251.579420, 19.727327
251.879543, 19.730326
252.179667, 19.733345
252.479790, 19.736343
252.779913, 19.739342
253.080037, 19.742321
253.381161, 19.745320
253.681284, 19.748298
253.981407, 19.751277
254.281531, 19.754256
254.581654, 19.757235
254.881777, 19.760174
255.182901, 19.763132
255.483025, 19.766091
255.783148, 19.769030
256.083271, 19.771969
256.383395, 19.774908
256.683518, 19.777846
256.983641, 19.780765
257.284765, 19.783684
257.584889, 19.786623
257.885012, 19.789522
258.185135, 19.792440
258.485259, 19.795339
258.785382, 19.798238
259.085505, 19.801137
259.386629, 19.804016
259.686753, 19.806894
259.986876, 19.809773
260.286999, 19.812652
260.587123, 19.815531
260.887246, 19.818370
261.188370, 19.821228
261.488493, 19.824087
261.788617, 19.826946
262.088740, 19.829785
262.388863, 19.832624
262.688987, 19.835463
262.989110, 19.838301
263.290234, 19.841120
263.590357, 19.843939
263.890481, 19.846758
264.190604, 19.849557
264.490727, 19.852376
264.790851, 19.855175
265.090974, 19.857953
265.392098, 19.860752
265.692221, 19.863531
265.992345, 19.866310
266.292468, 19.869089
266.592592, 19.871868
266.892715, 19.874647
267.193839, 19.877405
267.493962, 19.880164
267.794085, 19.882923
268.094209, 19.885682
268.394332, 19.888421
268.694456, 19.891160
268.994579, 19.893899
269.295703, 19.896617
269.595826, 19.899356
269.895949, 19.902075
270.196073, 19.904794
270.496196, 19.907513
270.796320, 19.910212
271.096443, 19.912911
271.397567, 19.915630
271.697690, 19.918309
271.997814, 19.921007
272.297937, 19.923686
272.598060, 19.926385
272.898184, 19.929044
273.199307, 19.931723
273.499431, 19.934402
273.799554, 19.937061
274.099678, 19.939720
274.399801, 19.942379
274.699924, 19.945018
275.000048, 19.947676
275.301171, 19.950315
275.601295, 19.952974
275.901418, 19.955593
276.201542, 19.958232
276.501665, 19.960851
276.801788, 19.963470
277.101912, 19.966069
277.403035, 19.968688
277.703159, 19.971287
278.003282, 19.973886
278.303406, 19.976485
278.603529, 19.979084
278.903652, 19.981683
279.204776, 19.984261
279.504900, 19.986840
279.805023, 19.989419
280.105146, 19.991978
280.405270, 19.994577
280.705393, 19.997176
281.005516, 19.999775
281.306640, 20.002374
281.606764, 20.004973
281.906887, 20.007372
282.207010, 20.009971
282.507134, 20.012370
282.807257, 20.014969
283.107380, 20.017568
283.408504, 20.019967
283.708628, 20.022566
284.008751, 20.024965
284.308874, 20.027564
284.608998, 20.030163
284.909121, 20.032562
285.210245, 20.035161
285.510368, 20.037560
285.810492, 20.040158
286.110615, 20.042557
286.410738, 20.045156
286.710862, 20.047555
287.010985, 20.049954
287.312109, 20.052353
287.612232, 20.054952
287.912356, 20.057351
288.212479, 20.059750
288.512602, 20.062349
288.812726, 20.064748
289.112849, 20.067147
289.413973, 20.069746
289.714096, 20.072145
290.014220, 20.074544
290.314343, 20.076943
290.614466, 20.079542
290.914590, 20.081941
291.215714, 20.084340
291.515837, 20.086739
291.815960, 20.089138
292.116084, 20.091537
292.416207, 20.093936
292.716331, 20.096335
293.016454, 20.098734
293.317578, 20.101133
293.617701, 20.103532
293.917824, 20.105931
294.217948, 20.108330
294.518071, 20.110729
294.818195, 20.113128
295.118318, 20.115328
295.419442, 20.117727
295.719565, 20.120126
296.019688, 20.122525
296.319812, 20.124924
296.619935, 20.127323
296.920059, 20.129722
297.221182, 20.131921
297.521306, 20.134320
297.821429, 20.136719
298.121553, 20.138918
298.421676, 20.141117
298.721799, 20.143516
299.021923, 20.145915
299.323046, 20.148114
299.623170, 20.150513
299.923293, 20.152712
300.223417, 20.155111
300.523540, 20.157310
300.823663, 20.159709
301.124787, 20.162108
301.424910, 20.164307
301.725034, 20.166706
302.025157, 20.168906
302.325281, 20.171305
302.625404, 20.173504
302.925527, 20.175703
303.226651, 20.178102
303.526775, 20.180301
303.826898, 20.182500
304.127021, 20.184899
304.427145, 20.187098
304.727268, 20.189297
305.027391, 20.191496
305.328515, 20.193895
305.628639, 20.196094
305.928762, 20.198293
306.228885, 20.200493
306.529009, 20.202692
306.829132, 20.205091
307.130256, 20.207290
307.430379, 20.209489
307.730503, 20.211688
308.030626, 20.213887
308.330749, 20.216086
308.630873, 20.218285
308.930996, 20.220484
309.232120, 20.222683
309.532243, 20.224882
309.832367, 20.227082
310.132490, 20.229281
310.432613, 20.231480
310.732737, 20.233679
311.032860, 20.235878
311.333984, 20.237877
311.634107, 20.240076
311.934231, 20.242275
312.234354, 20.244474
312.534477, 20.246674
312.834601, 20.248673
313.135725, 20.250872
313.435848, 20.253071
313.735971, 20.255270
314.036095, 20.257269
314.336218, 20.259468
314.636341, 20.261467
314.936465, 20.263667
315.237589, 20.265866
315.537712, 20.268065
315.837835, 20.270064
316.137959, 20.272263
316.438082, 20.274262
316.738205, 20.276461
317.038329, 20.278460
317.339453, 20.280660
317.639576, 20.282659
317.939699, 20.284858
318.239823, 20.286857
318.539946, 20.289056
318.840070, 20.291055
319.141193, 20.293254
319.441317, 20.295254
319.741440, 20.297453
320.041563, 20.299452
320.341687, 20.301451
320.641810, 20.303450
320.941934, 20.305649
321.243057, 20.307648
321.543181, 20.309848
321.843304, 20.311847
322.143427, 20.313846
322.443551, 20.316045
322.743674, 20.318044
323.043798, 20.320043
323.344921, 20.322043
323.645045, 20.324042
323.945168, 20.326041
