# y_plus_values_1, u_plus_values_1
1.574042, 1.573979
4.722130, 4.721944
7.870209, 5.833015
11.018292, 6.541583
14.166376, 7.250150
17.314459, 7.804445
20.462543, 8.207569
23.610626, 8.610693
26.758762, 8.990446
29.906846, 9.260093
33.054929, 9.529741
36.203013, 9.799365
39.351096, 10.011134
42.499180, 10.212290
45.647263, 10.413423
48.795346, 10.593474
51.943430, 10.753660
55.091461, 10.913846
58.239545, 11.069024
61.387628, 11.202119
64.535712, 11.335237
67.683795, 11.468356
70.831878, 11.585044
73.979962, 11.698989
77.128045, 11.812910
80.276129, 11.919343
83.424212, 12.018979
86.572296, 12.118615
89.720379, 12.216105
92.868463, 12.304724
96.016546, 12.393318
99.164630, 12.481913
102.312713, 12.562924
105.460797, 12.642743
108.608880, 12.722562
111.756964, 12.798541
114.905047, 12.871205
118.053131, 12.943894
121.201214, 13.015342
124.349298, 13.082044
127.497381, 13.148770
130.645465, 13.215473
133.793548, 13.277811
136.941632, 13.339529
140.089715, 13.401248
143.237799, 13.460605
146.385882, 13.518054
149.533966, 13.575480
152.682049, 13.632095
155.830133, 13.685824
158.978216, 13.739529
162.126300, 13.793258
165.274383, 13.844126
168.422467, 13.894612
171.570550, 13.945121
174.718634, 13.994033
177.866717, 14.041658
181.014801, 14.089305
184.162884, 14.136381
187.310968, 14.181477
190.459051, 14.226598
193.607135, 14.271694
196.755218, 14.314787
199.903302, 14.357641
203.051385, 14.400496
206.199468, 14.442206
209.347552, 14.483033
212.495635, 14.523861
215.643719, 14.564259
218.791802, 14.603250
221.939886, 14.642242
225.087969, 14.681233
228.236053, 14.718698
231.384136, 14.756020
234.532220, 14.793342
237.680303, 14.829781
240.828387, 14.865577
243.976470, 14.901396
247.124554, 14.936858
250.272637, 14.971246
253.420721, 15.005659
256.568804, 15.040071
259.716888, 15.073315
262.865495, 15.106440
266.013579, 15.139564
269.161662, 15.172021
272.309746, 15.203954
275.457829, 15.235886
278.605913, 15.267556
281.753996, 15.298415
284.902080, 15.329274
288.050163, 15.360133
291.198247, 15.390038
294.346330, 15.419872
297.494414, 15.449706
300.642497, 15.478991
303.790581, 15.507871
306.938664, 15.536774
310.086748, 15.565415
313.234831, 15.593437
316.382915, 15.621458
319.530998, 15.649479
322.679082, 15.676713
325.827165, 15.703900
328.975249, 15.731086
332.123332, 15.757796
335.271416, 15.784219
338.419499, 15.810619
341.567583, 15.836828
344.715666, 15.862512
347.863750, 15.888220
351.011833, 15.913904
354.159917, 15.938944
357.308000, 15.963961
360.456084, 15.988953
363.604167, 16.013564
366.752251, 16.037913
369.900334, 16.062285
373.048418, 16.086467
376.196501, 16.110219
379.344584, 16.133972
382.492668, 16.157724
385.640751, 16.180928
388.788835, 16.204108
391.936918, 16.227288
395.085002, 16.250135
398.233085, 16.272766
401.381169, 16.295398
404.529252, 16.317886
407.677336, 16.339993
410.825419, 16.362100
413.973503, 16.384231
417.121586, 16.405861
420.269670, 16.427467
423.417753, 16.449097
426.565837, 16.470417
429.713920, 16.491570
432.862004, 16.512723
436.010087, 16.533757
439.158171, 16.554457
442.306254, 16.575181
445.454338, 16.595881
448.602421, 16.616175
451.750505, 16.636470
454.898588, 16.656764
458.046672, 16.676796
461.194755, 16.696662
464.342839, 16.716527
467.490922, 16.736273
470.639006, 16.755780
473.787089, 16.775264
476.935173, 16.794772
480.083256, 16.813898
483.231340, 16.833024
486.379423, 16.852126
489.527507, 16.871013
492.675590, 16.889782
495.823674, 16.908550
498.971757, 16.927199
502.119841, 16.945633
505.267924, 16.964044
508.416008, 16.982478
511.564091, 17.000579
514.712174, 17.018679
517.860258, 17.036780
521.008341, 17.054666
524.156425, 17.072456
527.306605, 17.090223
530.451544, 17.107918
533.601724, 17.125398
536.746662, 17.142879
539.896842, 17.160359
543.047023, 17.177553
546.191961, 17.194748
549.342141, 17.211942
552.487080, 17.228946
555.637260, 17.245854
558.787440, 17.262762
561.932378, 17.279575
565.082559, 17.296220
568.227497, 17.312866
571.377677, 17.329488
574.527857, 17.345872
577.672796, 17.362255
580.822976, 17.378638
583.967915, 17.394831
587.118095, 17.410976
590.268275, 17.427121
593.413213, 17.443171
596.563393, 17.459053
599.708332, 17.474936
602.858512, 17.490819
606.008692, 17.506487
609.153631, 17.522131
612.303811, 17.537799
615.448749, 17.553300
618.598930, 17.568706
621.749110, 17.584135
624.894048, 17.599493
628.044228, 17.614708
631.189167, 17.629899
634.339347, 17.645114
637.489527, 17.660115
640.634466, 17.675115
643.784646, 17.690091
646.929584, 17.704948
650.079764, 17.719758
653.229945, 17.734544
656.374883, 17.749282
659.525063, 17.763877
662.670002, 17.778471
665.820182, 17.793042
668.970362, 17.807447
672.115301, 17.821851
675.265481, 17.836255
678.410419, 17.850516
681.560599, 17.864729
684.710779, 17.878942
687.855718, 17.893084
691.005898, 17.907130
694.150837, 17.921153
697.301017, 17.935176
700.451197, 17.949031
703.596135, 17.962887
706.746316, 17.976742
709.891254, 17.990479
713.041434, 18.004167
716.191614, 18.017856
719.336553, 18.031473
722.486733, 18.044995
725.631672, 18.058517
728.781852, 18.072014
731.932032, 18.085369
735.076970, 18.098748
738.227150, 18.112103
741.372089, 18.125338
744.522269, 18.138526
747.672449, 18.151738
750.817388, 18.164878
753.967568, 18.177923
757.112506, 18.190968
760.262687, 18.204012
763.412867, 18.216890
766.557805, 18.229792
769.707985, 18.242693
772.852924, 18.255476
776.003104, 18.268235
779.153284, 18.280993
782.298223, 18.293680
785.448403, 18.306296
788.593341, 18.318887
791.743521, 18.331479
794.893702, 18.343975
798.038640, 18.356448
801.188820, 18.368920
804.333759, 18.381297
807.483939, 18.393626
810.634119, 18.405956
813.779058, 18.418237
816.929238, 18.430448
820.074176, 18.442658
823.224356, 18.454844
826.374536, 18.466911
829.519475, 18.479002
832.669655, 18.491069
835.814594, 18.503040
838.964774, 18.515012
842.114954, 18.526960
845.259892, 18.538860
848.410073, 18.550688
851.555011, 18.562517
854.705191, 18.574345
857.855371, 18.586055
861.000310, 18.597764
864.150490, 18.609473
867.295429, 18.621087
870.445609, 18.632677
