# y_plus_values_1, u_plus_values_1
1.558750, 1.557385
4.676254, 4.672159
7.793748, 6.240438
10.911247, 7.503143
14.028746, 8.765849
17.146245, 9.689169
20.263744, 10.279775
23.381243, 10.870406
26.498794, 11.420025
29.616293, 11.776363
32.733792, 12.132701
35.851292, 12.489040
38.968791, 12.755240
42.086290, 13.004896
45.203789, 13.254576
48.321288, 13.473745
51.438787, 13.664232
54.556234, 13.854719
57.673733, 14.038319
60.791232, 14.191672
63.908731, 14.345024
67.026231, 14.498402
70.143730, 14.630129
73.261229, 14.758220
76.378728, 14.886311
79.496227, 15.004818
82.613726, 15.114631
85.731225, 15.224468
88.848724, 15.331632
91.966223, 15.427718
95.083722, 15.523805
98.201222, 15.619891
101.318721, 15.706706
104.436220, 15.792100
107.553719, 15.877470
110.671218, 15.958240
113.788717, 16.035013
116.906216, 16.111810
120.023715, 16.187162
123.141214, 16.256927
126.258713, 16.326692
129.376213, 16.396457
132.493712, 16.461117
135.611211, 16.525030
138.728710, 16.588943
141.846209, 16.650183
144.963708, 16.709159
148.081207, 16.768136
151.198706, 16.826221
154.316205, 16.880983
157.433704, 16.935745
160.551204, 16.990507
163.668703, 17.042018
166.786202, 17.093095
169.903701, 17.144197
173.021200, 17.193517
176.138699, 17.241415
179.256198, 17.289314
182.373697, 17.336587
185.491196, 17.381668
188.608695, 17.426749
191.726194, 17.471830
194.843694, 17.514696
197.961193, 17.557272
201.078692, 17.599849
204.196191, 17.641173
207.313690, 17.681510
210.431189, 17.721871
213.548688, 17.761751
216.666187, 17.800089
219.783686, 17.838451
222.901185, 17.876790
226.018685, 17.913490
229.136184, 17.950022
232.253683, 17.986554
235.371182, 18.022147
238.488681, 18.057042
241.606180, 18.091912
244.723679, 18.126446
247.841178, 18.159823
250.958677, 18.193224
254.076176, 18.226602
257.193676, 18.258727
260.311694, 18.290756
263.429193, 18.322760
266.546692, 18.354043
269.664191, 18.384795
272.781690, 18.415572
275.899189, 18.446011
279.016688, 18.475608
282.134187, 18.505204
285.251686, 18.534801
288.369186, 18.563386
291.486685, 18.591899
294.604184, 18.620412
297.721683, 18.648346
300.839182, 18.675872
303.956681, 18.703373
307.074180, 18.730658
310.191679, 18.757244
313.309178, 18.783831
316.426677, 18.810417
319.544177, 18.836209
322.661676, 18.861928
325.779175, 18.887671
328.896674, 18.912909
332.014173, 18.937834
335.131672, 18.962758
338.249171, 18.987466
341.366670, 19.011620
344.484169, 19.035799
347.601668, 19.059953
350.719168, 19.083432
353.836667, 19.106888
356.954166, 19.130344
360.071665, 19.153390
363.189164, 19.176171
366.306663, 19.198953
369.424162, 19.221566
372.541661, 19.243721
375.659160, 19.265876
378.776659, 19.288055
381.894158, 19.309633
385.011658, 19.331210
388.129157, 19.352787
391.246656, 19.374003
394.364155, 19.395003
397.481654, 19.416002
400.599153, 19.436857
403.716652, 19.457326
406.834151, 19.477820
409.951650, 19.498290
413.069149, 19.518277
416.186649, 19.538265
419.304148, 19.558229
422.421647, 19.577904
425.539146, 19.597410
428.656645, 19.616892
431.774144, 19.636254
434.891643, 19.655303
438.009142, 19.674352
441.126641, 19.693400
444.244140, 19.712040
447.361640, 19.730655
450.479139, 19.749270
453.596638, 19.767620
456.714137, 19.785826
459.831636, 19.804032
462.949135, 19.822118
466.066634, 19.839938
469.184133, 19.857735
472.301632, 19.875555
475.419131, 19.892990
478.536630, 19.910450
481.654130, 19.927885
484.771629, 19.945103
487.889128, 19.962177
491.006627, 19.979251
494.124126, 19.996229
497.241625, 20.012966
500.359124, 20.029703
503.476623, 20.046464
506.594122, 20.062863
509.711621, 20.079287
512.829121, 20.095711
515.946620, 20.111918
519.064119, 20.128029
522.183694, 20.144115
525.298079, 20.160130
528.417654, 20.175927
531.532039, 20.191749
534.651614, 20.207547
537.771190, 20.223056
540.885574, 20.238588
544.005150, 20.254097
547.119534, 20.269413
550.239110, 20.284657
553.358685, 20.299901
556.473070, 20.315048
559.592645, 20.330003
562.707030, 20.344982
565.826605, 20.359961
568.946181, 20.374675
572.060565, 20.389389
575.180141, 20.404127
578.294525, 20.418672
581.414101, 20.433145
584.533676, 20.447594
587.648061, 20.461995
590.767636, 20.476228
593.882021, 20.490460
597.001596, 20.504692
600.121172, 20.518684
603.235556, 20.532699
606.355132, 20.546715
609.469516, 20.560562
612.589092, 20.574337
615.708667, 20.588136
618.823052, 20.601838
621.942627, 20.615396
625.057012, 20.628978
628.176587, 20.642536
631.296163, 20.655926
634.410547, 20.669291
637.530123, 20.682657
640.644507, 20.695878
643.764083, 20.709050
646.883658, 20.722199
649.998043, 20.735300
653.117618, 20.748280
656.232003, 20.761260
659.351578, 20.774240
662.471153, 20.787027
665.585538, 20.799815
668.705114, 20.812626
671.819498, 20.825269
674.939074, 20.837888
678.058649, 20.850507
681.173034, 20.863054
684.292609, 20.875480
687.406994, 20.887930
690.526569, 20.900356
693.646144, 20.912614
696.760529, 20.924896
699.880105, 20.937153
702.994489, 20.949315
706.114065, 20.961428
709.233640, 20.973541
712.348025, 20.985582
715.467600, 20.997526
718.581985, 21.009471
721.701560, 21.021415
724.821135, 21.033216
727.935520, 21.044992
731.055095, 21.056792
734.169480, 21.068471
737.289056, 21.080127
740.408631, 21.091758
743.523016, 21.103366
746.642591, 21.114853
749.756976, 21.126364
752.876551, 21.137851
755.996126, 21.149218
759.110511, 21.160584
762.230086, 21.171951
765.344471, 21.183197
768.464047, 21.194443
771.583622, 21.205665
774.698007, 21.216839
777.817582, 21.227941
780.931967, 21.239019
784.051542, 21.250120
787.171117, 21.261078
790.285502, 21.272035
793.405077, 21.282992
796.519462, 21.293877
799.639038, 21.304714
802.758613, 21.315551
805.872998, 21.326339
808.992573, 21.337056
812.106958, 21.347772
815.226533, 21.358488
818.346108, 21.369084
821.460493, 21.379680
824.580068, 21.390301
827.694453, 21.400800
830.814028, 21.411300
833.933604, 21.421775
837.047989, 21.432203
840.167564, 21.442582
843.281949, 21.452961
846.401524, 21.463317
849.521099, 21.473575
852.635484, 21.483858
855.755059, 21.494117
858.869444, 21.504304
861.989019, 21.514442
865.108595, 21.524605
868.222980, 21.534719
871.342555, 21.544785
874.456940, 21.554827
877.576515, 21.564894
880.696090, 21.574839
883.810475, 21.584785
886.930050, 21.594731
890.044435, 21.604605
893.164010, 21.614454
896.283586, 21.624303
899.397970, 21.634105
902.517546, 21.643882
905.631931, 21.653635
908.751506, 21.663388
911.871081, 21.673045
914.985466, 21.682726
918.105041, 21.692383
921.219426, 21.701967
924.339001, 21.711552
927.458577, 21.721112
930.572961, 21.730649
933.692537, 21.740137
936.806922, 21.749625
939.926497, 21.759113
943.046072, 21.768505
946.160457, 21.777897
949.280032, 21.787289
952.394417, 21.796609
955.513992, 21.805928
958.633568, 21.815248
961.747952, 21.824520
964.867528, 21.833743
967.981912, 21.842966
971.101488, 21.852190
974.221063, 21.861341
977.335448, 21.870492
980.455023, 21.879643
983.569408, 21.888722
986.688983, 21.897776
989.808559, 21.906855
992.922943, 21.915886
996.042519, 21.924868
999.156903, 21.933875
1002.276479, 21.942833
1005.396054, 21.951768
1008.510439, 21.960678
1011.630014, 21.969588
1014.744399, 21.978450
1017.863974, 21.987288
1020.983550, 21.996126
1024.097934, 22.004916
1027.217510, 22.013706
1030.331894, 22.022472
1033.451470, 22.031238
1036.571045, 22.039931
