0.0003003 	2.156 	-6.19444e-18 	0
0.000900901 	3.31163 	-6.20039e-18 	0
0.0015015 	3.88797 	-6.26203e-18 	0
0.0021021 	4.2845 	-6.36585e-18 	0
0.0027027 	4.59049 	-6.37658e-18 	0
0.0033033 	4.84151 	-6.33951e-18 	0
0.0039039 	5.05551 	-6.28348e-18 	0
0.0045045 	5.24288 	-6.25888e-18 	0
0.00510511 	5.41017 	-6.29508e-18 	0
0.00570571 	5.56182 	-6.22032e-18 	0
0.00630631 	5.70093 	-6.16472e-18 	0
0.00690691 	5.82977 	-6.05813e-18 	0
0.00750751 	5.95006 	-6.05184e-18 	0
0.00810811 	6.0631 	-6.00518e-18 	0
0.00870871 	6.16991 	-5.7485e-18 	0
0.00930931 	6.27128 	-5.33695e-18 	0
0.00990991 	6.36786 	-4.96985e-18 	0
0.0105105 	6.46014 	-4.65038e-18 	0
0.0111111 	6.54854 	-4.29065e-18 	0
0.0117117 	6.63336 	-4.07646e-18 	0
0.0123123 	6.71487 	-3.95077e-18 	0
0.0129129 	6.79324 	-3.53775e-18 	0
0.0135135 	6.86863 	-2.97113e-18 	0
0.0141141 	6.94113 	-2.51459e-18 	0
0.0147147 	7.01079 	-2.05006e-18 	0
0.0153153 	7.07763 	-1.77167e-18 	0
0.0159159 	7.14167 	-1.58935e-18 	0
0.0165165 	7.20285 	-1.6789e-18 	0
0.0171171 	7.26109 	-1.74525e-18 	0
0.0177177 	7.31633 	-1.76904e-18 	0
0.0183183 	7.36843 	-1.76313e-18 	0
0.0189189 	7.41725 	-1.73732e-18 	0
0.0195195 	7.46263 	-1.69769e-18 	0
0.0201201 	7.50437 	-1.64909e-18 	0
0.0207207 	7.54225 	-1.59353e-18 	0
0.0213213 	7.57605 	-1.53349e-18 	0
0.0219219 	7.60548 	-1.47184e-18 	0
0.0225225 	7.63026 	-1.41058e-18 	0
0.0231231 	7.6501 	-1.35111e-18 	0
0.0237237 	7.66471 	-1.29387e-18 	0
0.0243243 	7.67388 	-1.23965e-18 	0
0.0249249 	7.67743 	-1.18945e-18 	0
0.0255255 	7.67531 	-1.14399e-18 	0
0.0261261 	7.66753 	-1.10408e-18 	0
0.0267267 	7.65425 	-1.07021e-18 	0
0.0273273 	7.63569 	-1.04267e-18 	0
0.0279279 	7.61212 	-1.02146e-18 	0
0.0285285 	7.58383 	-1.00633e-18 	0
0.0291291 	7.5511 	-9.98059e-19 	0
0.0297297 	7.51421 	-9.99099e-19 	0
0.0303303 	7.47341 	-1.01513e-18 	0
0.0309309 	7.42892 	-1.04291e-18 	0
0.0315315 	7.38094 	-1.05963e-18 	0
0.0321321 	7.32965 	-1.09752e-18 	0
0.0327327 	7.27519 	-1.11944e-18 	0
0.0333333 	7.21768 	-1.12695e-18 	0
0.0339339 	7.15723 	-1.10141e-18 	0
0.0345345 	7.09391 	-1.02377e-18 	0
0.0351351 	7.02776 	-8.3304e-19 	0
0.0357357 	6.9588 	-7.93981e-19 	0
0.0363363 	6.88702 	-9.12207e-19 	0
0.0369369 	6.81237 	-9.6818e-19 	0
0.0375375 	6.73475 	-1.12913e-18 	0
0.0381381 	6.65404 	-1.1347e-18 	0
0.0387387 	6.57007 	-1.12857e-18 	0
0.0393393 	6.48259 	-1.10073e-18 	0
0.0399399 	6.39131 	-9.66002e-19 	0
0.0405405 	6.29585 	-7.23139e-19 	0
0.0411411 	6.19573 	-4.96299e-19 	0
0.0417417 	6.09035 	-3.70343e-19 	0
0.0423423 	5.97895 	-3.02441e-19 	0
0.0429429 	5.86058 	-2.50404e-19 	0
0.0435435 	5.73402 	-1.18411e-19 	0
0.0441441 	5.59766 	-2.16002e-19 	0
0.0447447 	5.44941 	-1.85964e-19 	0
0.0453453 	5.28638 	-1.63732e-19 	0
0.0459459 	5.10454 	-5.764e-20 	0
0.0465465 	4.89799 	6.75281e-20 	0
0.0471471 	4.65751 	1.23377e-19 	0
0.0477477 	4.36762 	5.75416e-20 	0
0.0483483 	3.99885 	1.90424e-20 	0
0.0489489 	3.48251 	6.56455e-20 	0
0.0495495 	2.57134 	3.62666e-20 	0
