# y_plus_values_1, u_plus_values_1
9.355391, 8.266069
28.066204, 13.102614
46.776955, 14.797809
65.487737, 15.823075
84.198519, 16.558304
102.909302, 17.131745
121.620084, 17.601939
140.330866, 18.000456
159.041959, 18.346237
177.752741, 18.651528
196.463524, 18.924635
215.174306, 19.171513
233.885088, 19.396546
252.595870, 19.603018
271.306652, 19.793452
290.017434, 19.969902
308.728216, 20.133936
327.438687, 20.286847
346.149469, 20.429714
364.860251, 20.563429
383.571033, 20.688669
402.281815, 20.806111
420.992597, 20.916265
439.703379, 21.019533
458.414161, 21.116339
477.124943, 21.206831
495.835726, 21.291582
514.546508, 21.370823
533.257290, 21.444344
551.968072, 21.512356
570.678854, 21.575495
589.389636, 21.633125
608.100418, 21.685882
626.811200, 21.733342
645.521982, 21.775929
664.232764, 21.813007
682.943547, 21.844788
701.654329, 21.871273
720.365111, 21.892249
739.075893, 21.907292
757.786675, 21.916826
776.497457, 21.920428
795.208239, 21.918309
813.919021, 21.910258
832.629803, 21.896486
851.340585, 21.876994
870.051367, 21.851780
888.762150, 21.821482
907.472932, 21.785675
926.183714, 21.744359
944.894496, 21.698171
963.605278, 21.646897
982.316060, 21.590326
1001.026842, 21.528670
1019.737624, 21.461929
1038.448406, 21.389680
1057.159188, 21.311922
1075.869971, 21.228866
1094.580753, 21.139561
1113.291535, 21.044344
1132.002317, 20.942707
1150.713099, 20.834312
1169.423881, 20.718734
1188.134663, 20.595486
1206.845445, 20.463975
1225.556227, 20.323459
1244.267009, 20.173154
1262.977791, 20.012023
1281.688574, 19.838815
1300.399356, 19.652046
1319.110138, 19.449790
1337.820920, 19.229694
1356.531702, 18.988622
1375.242484, 18.722549
1393.953266, 18.425986
1412.664048, 18.091287
1431.374830, 17.707390
1450.085612, 17.257430
1468.796395, 16.713863
1487.507177, 16.027111
1506.217959, 15.093969
1524.928741, 13.636858
1543.639523, 10.315074
