# y_plus_values_1, u_plus_values_1
9.258376, 9.202774
27.775158, 27.274719
46.291878, 44.901645
64.808629, 62.083893
83.325381, 78.821251
101.842132, 95.113718
120.358883, 110.961295
138.875634, 126.364194
157.392694, 141.321989
175.909445, 155.834893
194.426196, 169.903120
212.942948, 183.526242
231.459699, 196.704687
249.976450, 209.438028
268.493201, 221.726049
287.009953, 233.569822
305.526704, 244.970417
324.043147, 255.923552
342.559898, 266.433509
361.076649, 276.496006
379.593401, 286.115325
398.110152, 295.291466
416.626903, 304.020146
435.143654, 312.305649
453.660406, 320.143692
472.177157, 327.538557
490.693908, 334.488103
509.210659, 340.994470
527.727411, 347.055519
546.244162, 352.669108
564.760913, 357.841659
583.277664, 362.568892
601.794415, 366.848664
620.311167, 370.685259
638.827918, 374.076535
657.344669, 377.022491
675.861420, 379.525270
694.378172, 381.582729
712.894923, 383.194870
731.411674, 384.361691
749.928425, 385.085334
768.445177, 385.363659
786.961928, 385.196664
805.478679, 384.584351
823.995430, 383.528859
842.512182, 382.028048
861.028933, 380.081918
879.545684, 377.690470
898.062435, 374.855843
916.579187, 371.573756
935.095938, 367.850632
953.612689, 363.680048
972.129440, 359.064146
990.646192, 354.005065
1009.162943, 348.500665
1027.679694, 342.550946
1046.196445, 336.158049
1064.713197, 329.319833
1083.229948, 322.034157
1101.746699, 314.305303
1120.263450, 306.133271
1138.780202, 297.513779
1157.296953, 288.451109
1175.813704, 278.943120
1194.330455, 268.989811
1212.847207, 258.593325
1231.363958, 247.749379
1249.880709, 236.462255
1268.397460, 224.729812
1286.914212, 212.552049
1305.430963, 199.929610
1323.947714, 186.862709
1342.464465, 173.350488
1360.981217, 159.393591
1379.497968, 144.992017
1398.014719, 130.145338
1416.531470, 114.853768
1435.048222, 99.117522
1453.564973, 82.936170
1472.081724, 66.309928
1490.598475, 49.239009
1509.115227, 31.723199
1527.631978, 13.762456
